tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,001,200413,1,,Heather Ludloff,U,,USA,25.5879534565,201175,,,Joy Tacon,U,,HKG,25.6125941136,6-1 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,172,2,288,0
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,002,200508,,,Virginie Paquet,U,,FRA,19.6878850103,200541,,,Sherri Norris,U,,USA,22.9431895962,6-4 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,227,1,254,1
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,003,203609,,WC,Tracey Moyle,U,,AUS,17.9247091034,200538,,,Akemi Nishiya,R,,JPN,21.839835729,5-7 7-6(2) 9-7,3,Q1,,,,,,,,,,,,,,,,,,,,,,242,1
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,004,200489,6,,Yukie Koizumi,U,,JPN,28.9664613279,203610,,WC,Paula Parentich,U,,AUS,17.1498973306,6-3 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,210,1,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,005,200448,4,,Sandy Collins,U,,USA,28.2491444216,201769,,,Ruth Seeman,U,,NZL,23.7481177276,6-3 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,205,1,259,1
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,006,203612,,,Petra Tesarova,U,,TCH,,203611,,,Genevieve Dwyer,U,,AUS,17.9603011636,4-6 7-5 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,265,0,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,007,201766,,WC,Sharon Mcnamara,U,,AUS,20.3011635866,202099,,,Louise Pleming,U,,AUS,19.5592060233,4-6 7-6(4) 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,008,200490,7,,Michaela Pazderova,U,,TCH,23.9753593429,200551,,A,Teresa Edgar,U,,GBR,17.9110198494,6-4 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,215,1,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,009,200477,5,,Susan Rimes,U,,USA,27.7453798768,200326,,,Naoko Sato,U,,JPN,32.0273785079,6-2 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,207,1,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,010,200611,,,Tracey Morton Rodgers,U,,AUS,19.0691307324,200559,,,Kristine Kunce,U,,AUS,16.8624229979,6-3 6-7(3) 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,011,200446,,,Colleen Carney,U,,AUS,19.9698836413,200537,,,Cynthia Macgregor,U,,USA,22.7980835044,6-7(4) 6-3 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,262,1,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,012,200504,3,,Julie Salmon,U,,GBR,21.5140314853,200536,,,Stephanie Faulkner,U,,AUS,17.6728268309,7-5 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,201,2,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,013,200462,8,,Belinda Cordwell,U,,NZL,21.3086926762,201767,,,Sylvia Schenck,U,,USA,22.9596167009,6-1 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,217,1,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,014,200553,,,Carin Bakkum,U,,NED,24.4681724846,201764,,,Justine Brown,U,,AUS,18.7542778919,6-2 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,245,1,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,015,200619,,WC,Kate Mcdonald,U,,AUS,16.8131416838,200513,,,Pamela Jung,U,,USA,23.5290896646,6-2 6-7(4) 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,293,0
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,016,200493,2,,Marianne Van Der Torre,U,,NED,25.401779603,200379,,,Paula Smith,U,,USA,30.0041067762,6-4 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,187,2,249,1
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,017,200413,1,,Heather Ludloff,U,,USA,25.5879534565,200508,,,Virginie Paquet,U,,FRA,19.6878850103,6-4 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,172,2,227,1
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,018,200489,6,,Yukie Koizumi,U,,JPN,28.9664613279,203609,,WC,Tracey Moyle,U,,AUS,17.9247091034,7-5 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,210,1,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,019,200448,4,,Sandy Collins,U,,USA,28.2491444216,203612,,,Petra Tesarova,U,,TCH,,6-0 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,205,1,265,0
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,020,200490,7,,Michaela Pazderova,U,,TCH,23.9753593429,201766,,WC,Sharon Mcnamara,U,,AUS,20.3011635866,6-1 7-5,3,Q2,,,,,,,,,,,,,,,,,,,,215,1,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,021,200477,5,,Susan Rimes,U,,USA,27.7453798768,200611,,,Tracey Morton Rodgers,U,,AUS,19.0691307324,6-0 3-6 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,207,1,,
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,022,200504,3,,Julie Salmon,U,,GBR,21.5140314853,200446,,,Colleen Carney,U,,AUS,19.9698836413,6-3 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,201,2,262,1
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,023,200462,8,,Belinda Cordwell,U,,NZL,21.3086926762,200553,,,Carin Bakkum,U,,NED,24.4681724846,6-2 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,217,1,245,1
1987-W-SL-AUS-01A-1987,Australian Open,Grass,96,G,19870112,024,200493,2,,Marianne Van Der Torre,U,,NED,25.401779603,200619,,WC,Kate Mcdonald,U,,AUS,16.8131416838,6-1 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,187,2,,
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,001,200590,1,,Gisele Miro,U,,BRA,18.559890486,203793,,,Natalie Rodriguez,U,,CHI,17.916495551,6-0 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,142,4,,
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,002,200541,,,Sherri Norris,U,,USA,23.3073237509,200565,,,Nathalie Guerree Spitzer,U,,FRA,18.8802190281,6-3 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,240,1,,
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,003,203794,,,Annika Karlsson,U,,SWE,20.6379192334,200425,,,Sophie Amiach,U,,FRA,23.537303217,5-7 6-1 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,263,1,,
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,004,200605,15,,Regina Rajchrtova,U,,TCH,19.2991101985,200593,,,Karine Quentrec,U,,FRA,17.5906913073,6-2 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,185,2,,
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,005,200489,13,,Yukie Koizumi,U,,JPN,29.3305954825,201734,,,Barbara Pollet,U,,AUT,24.0219028063,6-2 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,178,2,203,2
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,006,201037,,,Karolina Karlsson,R,,SWE,20.9938398357,201828,,,Olga Votavova,U,,TCH,20.8733744011,6-4 3-6 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,182,2,199,2
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,007,203795,,,Digna Ketelaar,U,,NED,19.780971937,200449,,,Petra Keppeler,U,,GER,22.173853525,6-4 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,284,0,233,1
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,008,200594,,,Iwona Kuczynska,U,,POL,26.250513347,200988,12,,Jenny Klitch,U,,USA,22.0971937029,6-4 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,215,1,161,3
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,009,202221,,,Cornelia Lechner,U,,GER,20.5284052019,200456,4,,Masako Yanagi,U,,JPN,27.5345653662,7-6(7) 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,232,1,151,4
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,010,200554,,,Brenda Schultz Mccarthy,R,,NED,16.4052019165,202018,,,Anna Karin Olsson,U,,SWE,20.0410677618,6-2 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,253,1,,
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,011,201031,,,Niurka Sodupe,U,,USA,18.0971937029,202077,,,Annelie Bjork,U,,SWE,22.1464750171,6-1 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,194,2,,
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,012,200705,,,Linda Ferrando,U,,ITA,21.363449692,200540,10,,Amy Schwartz,U,,USA,17.7248459959,4-6 6-3 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,175,2,176,2
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,013,200547,,,Sandra Wasserman,U,,BEL,17.2073921971,200471,9,,Jamie Golder,U,,USA,25.3388090349,4-6 6-3 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,213,1,169,3
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,014,200527,,,Maria Christine Damas,U,,FRA,20.4572210815,201040,,,Luciana Corsato Owsianka,U,,BRA,21.3388090349,6-1 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,257,1,209,1
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,015,200508,,,Virginie Paquet,U,,FRA,20.052019165,201044,,,Catherine Mothes Jobkel,U,,FRA,16.9637234771,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,217,1,,
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,016,200491,6,,Christina Singer,U,,GER,18.8254620123,201026,,,Cecille Calmette,U,,FRA,18.893908282,6-3 3-6 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,133,5,,
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,017,201038,7,,Karen Schimper,U,,RSA,19.9972621492,200475,,,Lisa Oneill,U,,AUS,18.7926078029,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,165,3,192,2
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,018,200607,,,Beate Reinstadler,U,,AUT,20.0136892539,200553,,,Carin Bakkum,U,,NED,24.8323066393,6-1 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,230,1
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,019,201042,,,Andrea Tiezzi,U,,ARG,22.4914442163,200367,,,Nanette Schutte,U,,NED,25.1334702259,6-3 4-6 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,237,1,208,1
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,020,200041,,,Amy Frazier,R,,USA,14.6776180698,201034,11,,Helena Dahlstrom,U,,SWE,19.0308008214,1-6 6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,214,1,195,2
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,021,200502,8,,Andrea Betzner,U,,GER,20.8733744011,201898,,,Isabelle Crudo,U,,FRA,19.2224503765,6-2 7-6(3),3,Q1,,,,,,,,,,,,,,,,,,,,179,2,267,1
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,022,200534,,,Melissa Brown,U,,USA,19.1184120465,200321,,,Elisabeth Ekblom,U,,SWE,29.2840520192,7-5 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,207,1,206,1
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,023,203789,,,Frederique Martin,U,,FRA,18.3189596167,201891,,,Rona Daniels,U,,USA,17.87816564,6-3 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,248,1
1987-W-SL-FRA-01A-1987,French Open,Clay,128,G,19870525,024,200549,3,,Penny Barg Mager,R,,USA,23.1184120465,200651,,,Sabine Hack,U,,GER,17.8672142368,6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,140,5,216,1
