tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,001,200256,,,Chris Oneil,R,,AUS,25.7002053388,200340,1,,Marcella Mesker,U,,NED,22.5242984257,6-7 6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,002,200377,,,Helena Sukova,R,,CZE,16.7665982204,200345,,,Brenda Catton,U,,AUS,19.9041752225,6-3 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,003,200285,,,Mimi Wikstedt,U,,SWE,27.5865845311,200326,,,Naoko Sato,U,,JPN,26.9103353867,6-7 7-5 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,004,200385,8,,Brenda Remilton,U,,AUS,25.7659137577,200339,,,Linda Cassell,R,,AUS,19.6030116359,4-6 6-1 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,005,201257,4,,Carol Baily,U,,USA,31.1074606434,200347,,,Bernadette Randall,U,,AUS,16.1752224504,3-6 6-1 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,006,200322,,,Karen Gulley,U,,AUS,,201003,,,Renata Sasak,U,,YUG,17.4620123203,6-1 5-7 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,007,200396,,,Kim Steinmetz,U,,USA,23.9397672827,200464,,,Ann Henricksson,U,,USA,22.083504449,6-1 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,008,200338,,,Elizabeth Little,U,,AUS,21.158110883,200411,5,,Jane Preyer,U,,USA,27.9835728953,6-7 7-5 7-6,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,009,200980,6,,Debbie Freeman,U,,AUS,19.4880219028,200336,,,Keryn Pratt,U,,AUS,22.4476386037,6-3 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,010,200374,,,Helga Lutten,R,,GER,20.3449691992,201262,,,Lucy Gordon,U,,USA,,6-7 6-3 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,011,201711,,,Sharon Hodgkin,U,,AUS,17.6947296372,201765,,,Brenda Perry,U,,NZL,24.1560574949,6-4 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,012,200332,3,,Amanda Tobin Dingwall,R,,AUS,21.4784394251,202197,,,Debbie Chesterton,U,,AUS,21.440109514,6-4 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1981-W-SL-AUS-01A-1981,Australian Open,Grass,56,G,19811130,013,200376,7,,Katerina Bohmova,L,,CZE,23.8548939083,200234,,,Pam Whytcross,U,,AUS,28.0136892539,6-2 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
