tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2019-W-ITF-AUS-01A-2019,W25 Playford,Hard,32,S,20181231,011,220904,,,Amber Marshall,U,,AUS,17.4510609172,,,220545,,,Sakura Hondo,U,,JPN,19.8302532512,583,28,6-0 6-2,3,Q1,,
2019-W-ITF-AUS-01A-2019,W25 Playford,Hard,32,S,20181231,012,215138,7,,Lulu Radovcic,U,,SUI,17.7138945927,594,26,221762,,,Olivia Ley,R,,AUS,21.2457221081,,,6-1 6-3,3,Q1,,
2019-W-ITF-AUS-01A-2019,W25 Playford,Hard,32,S,20181231,013,204412,9,,Belinda Woolcock,R,,AUS,23.9342915811,674,15,201542,,,Olivia Rogowska,R,,AUS,27.5674195756,244,233,3-6 7-6(6) [10-5],3,Q2,,
2019-W-ITF-AUS-01A-2019,W25 Playford,Hard,32,S,20181231,014,206408,,,Nadia Podoroska,U,,ARG,21.8863791923,304,149,215189,,,Alana Parnaby,U,,AUS,24.2929500342,793,8,6-4 6-3,3,Q2,,
2019-W-ITF-AUS-01A-2019,W25 Playford,Hard,32,S,20181231,015,221362,10,,Hiromi Abe,U,,JPN,18.6639288159,692,14,202539,,,Alison Bai,R,,AUS,28.9500342231,384,89,6-4 3-6 [10-4],3,Q2,,
2019-W-ITF-AUS-01A-2019,W25 Playford,Hard,32,S,20181231,016,219940,11,,Ivana Popovic,U,,AUS,18.2806297057,756,10,211544,,,Nagi Hanatani,U,,JPN,23.819301848,410,77,6-7(5) 6-3 [10-6],3,Q2,,
2019-W-ITF-AUS-01A-2019,W25 Playford,Hard,32,S,20181231,017,202495,,,Jennifer Elie,R,,USA,32.2737850787,450,59,220392,8,,Punnin Kovapitukted,U,,THA,15.9014373717,659,17,3-6 6-4 [10-8],3,Q2,,
2019-W-ITF-AUS-01A-2019,W25 Playford,Hard,32,S,20181231,018,215138,7,,Lulu Radovcic,U,,SUI,17.7138945927,594,26,220904,,,Amber Marshall,U,,AUS,17.4510609172,,,6-3 6-3,3,Q2,,
2019-W-ITF-AUS-02A-2019,W60 Burnie,Hard,32,S,20190121,001,211821,,,Chiara Grimm,R,,SUI,21.9794661191,,,216388,,,Aylin Abdioglu,U,,TUR,19.0472279261,,,6-0 6-0,3,Q2,,
2019-W-ITF-AUS-02A-2019,W60 Burnie,Hard,32,S,20190121,002,221740,,,Helena Stevic,R,,FRA,16.8815879535,,,221593,,,Begum Elif Gumussoy,U,,TUR,16.900752909,,,6-1 6-2,3,Q2,,
2019-W-ITF-AUS-02A-2019,W60 Burnie,Hard,32,S,20190121,003,221550,,,Micol Sanna,U,,ITA,25.8836413415,,,221774,,,Marina Magai,U,,RUS,15.5017111567,,,3-6 6-4 [10-6],3,Q2,,
2019-W-ITF-AUS-02A-2019,W60 Burnie,Hard,32,S,20190121,004,221773,,,Honoka Kobayashi,U,,JPN,18.7460643395,,,216423,,,Zeynep Erman,U,,TUR,17.5852156057,,,6-1 6-0,3,Q2,,
2019-W-ITF-AUS-02A-2019,W60 Burnie,Hard,32,S,20190121,005,221771,,,Nana Kawagishi,U,,JPN,18.3709787817,,,221733,,,Natalie Augustinova,U,,CZE,15.9780971937,,,6-4 6-3,3,Q2,,
2019-W-ITF-AUS-02A-2019,W60 Burnie,Hard,32,S,20190121,006,221772,,,Federica Costa,U,,ITA,21.7522245038,,,221775,,,Karin Lauer,U,,GER,39.9726214921,,,6-0 6-0,3,Q2,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,001,215468,,,Momoko Kobori,R,,JPN,20.4353182752,251,217,221125,,WC,Bojana Marinkov,U,,AUS,17.8945927447,776,8,4-6 6-2 [10-4],3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,002,206390,9,,Isabelle Wallace,L,,AUS,22.3901437372,346,112,203526,,,Tammi Patterson,R,,AUS,29.067761807,482,51,6-2 6-2,3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,003,202495,,,Jennifer Elie,R,,USA,32.3504449008,444,63,203555,,,Mai Minokoshi,U,,JPN,26.7843942505,269,192,3-6 6-4 [10-6],3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,004,201578,11,,Kai Chen Chang,R,,TPE,28.0410677618,391,86,202921,,,Shiho Akita,R,,JPN,29.0266940452,453,59,7-5 4-6 [13-11],3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,005,206362,,,Naiktha Bains,R,,AUS,21.1143052704,289,167,215489,,,Ramu Ueda,U,,JPN,20.8651608487,527,39,6-3 6-2,3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,006,202681,,,Gabriela Dabrowski,R,,CAN,26.8254620123,448,60,211846,10,,Kyoka Okamura,R,,JPN,23.3127994524,417,75,6-3 6-2,3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,007,202539,,,Alison Bai,R,,AUS,29.0266940452,349,110,221027,,WC,Anastasia Berezov,R,,AUS,15.2169746749,776,8,6-3 6-2,3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,008,202640,8,,Irina Ramialison,R,,FRA,27.6386036961,373,97,215832,,,Gabriella Da Silva Fick,R,,AUS,18.431211499,602,24,6-3 3-6 [10-5],3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,009,220367,,,Leylah Annie Fernandez,U,,CAN,16.3942505133,437,67,220416,,,Moyuka Uchijima,U,,JPN,17.4647501711,363,105,6-2 6-2,3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,010,210931,,,Ching Wen Hsu,R,,TPE,22.4421629021,564,31,215811,12,,Alexandra Bozovic,U,,AUS,19.9507186858,414,75,1-6 6-1 [10-2],3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,011,213666,,,Maddison Inglis,U,,AUS,21.0376454483,358,106,216099,,,Loudmilla Bencheikh,U,,FRA,17.6673511294,553,33,6-3 6-0,3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,012,202454,7,,Erika Sema,U,,JPN,30.1765913758,376,96,213572,,,Risa Ushijima,R,,JPN,22.7186858316,502,46,6-2 6-2,3,Q1,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,013,206390,9,,Isabelle Wallace,L,,AUS,22.3901437372,346,112,215468,,,Momoko Kobori,R,,JPN,20.4353182752,251,217,6-1 6-4,3,Q2,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,014,201578,11,,Kai Chen Chang,R,,TPE,28.0410677618,391,86,202495,,,Jennifer Elie,R,,USA,32.3504449008,444,63,6-3 5-7 [10-3],3,Q2,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,015,206362,,,Naiktha Bains,R,,AUS,21.1143052704,289,167,202681,,,Gabriela Dabrowski,R,,CAN,26.8254620123,448,60,6-2 6-3,3,Q2,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,016,202539,,,Alison Bai,R,,AUS,29.0266940452,349,110,202640,8,,Irina Ramialison,R,,FRA,27.6386036961,373,97,7-5 6-1,3,Q2,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,017,220367,,,Leylah Annie Fernandez,U,,CAN,16.3942505133,437,67,210931,,,Ching Wen Hsu,R,,TPE,22.4421629021,564,31,6-1 6-2,3,Q2,,
2019-W-ITF-AUS-03A-2019,W60 Launceston,Hard,32,S,20190128,018,213666,,,Maddison Inglis,U,,AUS,21.0376454483,358,106,202454,7,,Erika Sema,U,,JPN,30.1765913758,376,96,6-3 1-6 [10-5],3,Q2,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,001,221857,,,Miranda Poile,U,,AUS,24.1423682409,,,221865,,,Meeka Marshall,U,,AUS,14.7570157426,,,6-1 4-6 [10-5],3,Q1,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,002,221866,,,Tamara Bajagic,U,,AUS,16.1505817933,,,221867,,,Evana Bowell,U,,AUS,19.6303901437,,,6-1 7-5,3,Q1,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,003,221862,,,Sophia Fry,R,,AUS,18.5325119781,,,221869,,,Sophia Cannizzaro,U,,AUS,17.3059548255,,,6-0 3-0 RET,3,Q1,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,004,221761,,,Charlotte Kempenaers Pocz,U,,AUS,14.417522245,,,221871,,,Hayley Riessen,U,,AUS,16.9801505818,,,6-0 6-0,3,Q1,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,005,221872,,,Rebecca Jones,U,,AUS,22.8829568789,,,221871,,,Hayley Riessen,U,,AUS,16.9801505818,,,6-2 6-2,3,Q1,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,006,221762,,,Olivia Ley,R,,AUS,21.3607118412,,,221874,,,Angelina Subotic,U,,AUS,15.7563312799,,,6-4 6-0,3,Q1,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,007,221876,,,Tully Richter,U,,AUS,16.4216290212,,,221875,,,Ivana Vlakic,U,,AUS,26.984257358,,,2-6 6-1 [10-5],3,Q1,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,008,221857,,,Miranda Poile,U,,AUS,24.1423682409,,,221866,,,Tamara Bajagic,U,,AUS,16.1505817933,,,6-3 6-3,3,Q2,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,009,221862,,,Sophia Fry,R,,AUS,18.5325119781,,,221868,,,Bianca Compuesto,R,,AUS,17.839835729,,,6-3 6-2,3,Q2,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,010,221863,,,Jasmine Adams,U,,AUS,16.3586584531,,,221870,,,Leonora Radocaj,U,,AUS,16.8213552361,,,6-3 6-2,3,Q2,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,011,221761,,,Charlotte Kempenaers Pocz,U,,AUS,14.417522245,,,221872,,,Rebecca Jones,U,,AUS,22.8829568789,,,6-0 6-3,3,Q2,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,012,215103,,,Yasmina El Sayed,R,,GBR,22.7077344285,,,221873,,,Nakisa Djamshidi,R,,AUS,24.3011635866,,,7-6(4) 4-6 [10-7],3,Q2,,
2019-W-ITF-AUS-04A-2019,W15 Port Pirie,Hard,32,S,20190211,013,221762,,,Olivia Ley,R,,AUS,21.3607118412,,,221876,,,Tully Richter,U,,AUS,16.4216290212,,,6-1 6-1,3,Q2,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,001,221862,,,Sophia Fry,R,,AUS,18.5516769336,,,221186,,,Rhiannon Mcblane,U,,AUS,17.993155373,,,6-3 6-0,3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,002,221026,,,Zara Brankovic,U,,AUS,17.3497604381,,,221887,,,Jaime Edwards,U,,AUS,17.6262833676,,,6-4 6-4,3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,003,221889,,,Chiara Di Tommaso,U,,AUS,16.7173169062,,,221888,,,Lauren Nikoloski,U,,AUS,15.3730321697,,,6-4 3-6 [10-6],3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,004,221880,,,Crystal Mildwaters,R,,AUS,17.2019164956,,,221890,,,Georgia Tovich,U,,AUS,17.106091718,,,7-5 6-2,3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,005,221884,,,Natasha Camer Pesci,U,,AUS,16.4900752909,,,221891,,,Tara Gilich,R,,AUS,17.5003422313,,,6-2 6-2,3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,006,221892,,,Maggie Pearce,U,,AUS,15.8138261465,,,221875,,,Ivana Vlakic,U,,AUS,27.0034223135,,,6-4 6-3,3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,007,221893,,,Nadia Rajan,U,,AUS,18.4558521561,,,221871,,,Hayley Riessen,U,,AUS,16.9993155373,,,6-2 6-2,3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,008,221881,,,Lexie Weir,U,,AUS,17.2484599589,,,221894,,,Luna Jokanovic,U,,AUS,17.5249828884,,,6-3 6-1,3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,009,221861,,,Jessica Fowler,R,,AUS,18.6475017112,,,221866,,,Tamara Bajagic,U,,AUS,16.1697467488,,,6-3 7-5,3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,010,214708,,,Georgiana Ruhrig,R,,AUS,23.5811088296,,,221895,,,Casey Tay,U,,AUS,16.476386037,,,6-3 6-3,3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,011,221873,,,Nakisa Djamshidi,R,,AUS,24.3203285421,,,221862,,,Sophia Fry,R,,AUS,18.5516769336,,,6-3 7-6(3),3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,012,221857,,,Miranda Poile,U,,AUS,24.1615331964,,,221896,,,Rachel Mellor,U,,AUS,16.7501711157,,,2-6 6-0 [10-4],3,Q1,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,013,221026,,,Zara Brankovic,U,,AUS,17.3497604381,,,221862,,,Sophia Fry,R,,AUS,18.5516769336,,,6-2 6-3,3,Q2,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,014,221880,,,Crystal Mildwaters,R,,AUS,17.2019164956,,,221889,,,Chiara Di Tommaso,U,,AUS,16.7173169062,,,4-6 7-5 [10-7],3,Q2,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,015,221884,,,Natasha Camer Pesci,U,,AUS,16.4900752909,,,221892,,,Maggie Pearce,U,,AUS,15.8138261465,,,6-1 6-3,3,Q2,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,016,221881,,,Lexie Weir,U,,AUS,17.2484599589,,,221893,,,Nadia Rajan,U,,AUS,18.4558521561,,,6-1 3-6 [10-4],3,Q2,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,017,214708,,,Georgiana Ruhrig,R,,AUS,23.5811088296,,,221861,,,Jessica Fowler,R,,AUS,18.6475017112,,,6-4 6-0,3,Q2,,
2019-W-ITF-AUS-05A-2019,W15 Perth,Hard,32,S,20190218,018,221857,,,Miranda Poile,U,,AUS,24.1615331964,,,221873,,,Nakisa Djamshidi,R,,AUS,24.3203285421,,,6-2 6-1,3,Q2,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,001,219940,,,Ivana Popovic,U,,AUS,18.4531143053,759,10,215811,,,Alexandra Bozovic,U,,AUS,20.0465434634,441,66,7-6(5) 6-4,3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,002,203556,10,,Yuuki Tanaka,L,,JPN,28.9911019849,584,27,205492,,,Ashmitha Easwaramurthi,R,,IND,29.6290212183,,,6-3 6-0,3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,003,202495,,,Jennifer Elie,R,,USA,32.4462696783,476,52,205884,,,Alexandra Cannizzaro,R,,AUS,27.1978097194,,,6-3 5-7 [10-6],3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,004,214045,9,,Masa Jovanovic,U,,AUS,24.2765229295,582,27,221173,,,Valentina Ivanov,U,,NZL,17.9356605065,744,10,7-6(6) 7-5,3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,005,213541,,,Alexandra Osborne,U,,AUS,23.9041752225,853,3,210537,,,Michika Ozeki,U,,JPN,26.9623545517,484,50,6-3 6-4,3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,006,214239,12,,Sara Tomic,R,,AUS,21.0732375086,691,14,220353,,,Lisa Mays,R,,AUS,18.3956194387,,,6-0 6-2,3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,007,214238,,,Verena Meliss,U,,ITA,21.6180698152,526,39,221761,,WC,Charlotte Kempenaers Pocz,U,,AUS,14.4750171116,,,6-4 6-0,3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,008,206419,8,,Karin Kennel,R,,SUI,23.6632443532,580,28,204356,,,Emily Fanning,U,,NZL,23.7234770705,733,11,6-4 6-2,3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,009,215489,,,Ramu Ueda,U,,JPN,20.9609856263,544,36,220665,,,Brittany Collens,R,,USA,23.9123887748,,,6-4 6-2,3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,010,220545,7,,Sakura Hondo,U,,JPN,20.0027378508,579,28,221125,,,Bojana Marinkov,U,,AUS,17.9904175222,782,8,7-5 7-6(3),3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,011,215138,,,Lulu Radovcic,U,,SUI,17.8863791923,559,32,220905,,,Tayla Whitehouse,R,,AUS,17.6125941136,,,6-0 6-3,3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,012,215832,11,,Gabriella Da Silva Fick,R,,AUS,18.5270362765,603,24,221860,,,Olivia Symons,U,,AUS,17.1526351814,,,7-6(4) 7-6(4),3,Q1,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,013,219940,,,Ivana Popovic,U,,AUS,18.4531143053,759,10,203556,10,,Yuuki Tanaka,L,,JPN,28.9911019849,584,27,6-2 6-4,3,Q2,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,014,202495,,,Jennifer Elie,R,,USA,32.4462696783,476,52,214045,9,,Masa Jovanovic,U,,AUS,24.2765229295,582,27,6-2 6-3,3,Q2,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,015,214239,12,,Sara Tomic,R,,AUS,21.0732375086,691,14,213541,,,Alexandra Osborne,U,,AUS,23.9041752225,853,3,6-3 6-7(2) [10-2],3,Q2,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,016,214238,,,Verena Meliss,U,,ITA,21.6180698152,526,39,206419,8,,Karin Kennel,R,,SUI,23.6632443532,580,28,6-4 6-3,3,Q2,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,017,215489,,,Ramu Ueda,U,,JPN,20.9609856263,544,36,220545,7,,Sakura Hondo,U,,JPN,20.0027378508,579,28,6-4 7-6(6),3,Q2,,
2019-W-ITF-AUS-06A-2019,W25 Mildura,Grass,32,S,20190304,018,215138,,,Lulu Radovcic,U,,SUI,17.8863791923,559,32,215832,11,,Gabriella Da Silva Fick,R,,AUS,18.5270362765,603,24,6-2 6-1,3,Q2,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,001,221027,,,Anastasia Berezov,R,,AUS,15.3511293634,,,214295,,,Tereza Mihalikova,R,,SVK,20.7912388775,358,115,6-4 2-6 [10-2],3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,002,203556,,,Yuuki Tanaka,L,,JPN,29.029431896,586,27,215755,10,,Mahak Jain,R,,IND,17.7303216975,514,42,5-7 6-4 [10-8],3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,003,203449,,,Sarah Rebecca Sekulic,L,,GER,26.7049965777,379,98,214045,,,Masa Jovanovic,U,,AUS,24.3148528405,780,9,7-6(4) 6-1,3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,004,202495,8,,Jennifer Elie,R,,USA,32.4845995893,490,48,214239,,,Sara Tomic,R,,AUS,21.1115674196,677,15,6-1 5-7 [13-11],3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,005,220367,,,Leylah Annie Fernandez,U,,CAN,16.5284052019,405,80,219940,,,Ivana Popovic,U,,AUS,18.4914442163,758,10,6-1 6-2,3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,006,206419,12,,Karin Kennel,R,,SUI,23.7015742642,581,28,221882,,,Taylah Lawless,R,,AUS,15.6386036961,,,5-0 RET,3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,007,211544,,,Nagi Hanatani,U,,JPN,24.0301163587,418,75,213599,,,Jelena Stojanovic,R,,AUS,21.9274469541,784,8,6-2 6-1,3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,008,221125,,,Bojana Marinkov,U,,AUS,18.0287474333,784,8,203526,9,,Tammi Patterson,R,,AUS,29.2019164956,463,56,2-6 6-3 [11-9],3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,009,216138,,,Romy Koelzer,U,,GER,27.5701574264,408,80,221173,,,Valentina Ivanov,U,,NZL,17.9739904175,741,10,6-4 3-6 [10-5],3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,010,202379,7,,Chieh Yu Hsu,L,,USA,27.1731690623,449,63,215181,,,Sarina Kang,U,,AUS,22.7433264887,,,6-0 6-0,3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,011,215811,,,Alexandra Bozovic,U,,AUS,20.0848733744,442,66,204356,,,Emily Fanning,U,,NZL,23.7618069815,733,11,6-2 7-5,3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,012,220545,11,,Sakura Hondo,U,,JPN,20.0410677618,585,27,215189,,,Alana Parnaby,U,,AUS,24.5037645448,735,11,6-4 6-4,3,Q1,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,013,203556,,,Yuuki Tanaka,L,,JPN,29.029431896,586,27,221027,,,Anastasia Berezov,R,,AUS,15.3511293634,,,6-0 3-6 [10-7],3,Q2,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,014,203449,,,Sarah Rebecca Sekulic,L,,GER,26.7049965777,379,98,202495,8,,Jennifer Elie,R,,USA,32.4845995893,490,48,6-4 6-7(3) [10-4],3,Q2,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,015,220367,,,Leylah Annie Fernandez,U,,CAN,16.5284052019,405,80,206419,12,,Karin Kennel,R,,SUI,23.7015742642,581,28,6-0 7-6(1),3,Q2,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,016,221125,,,Bojana Marinkov,U,,AUS,18.0287474333,784,8,211544,,,Nagi Hanatani,U,,JPN,24.0301163587,418,75,6-2 3-6 [10-8],3,Q2,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,017,216138,,,Romy Koelzer,U,,GER,27.5701574264,408,80,202379,7,,Chieh Yu Hsu,L,,USA,27.1731690623,449,63,6-1 6-3,3,Q2,,
2019-W-ITF-AUS-07A-2019,W25 Canberra,Clay,32,S,20190318,018,215811,,,Alexandra Bozovic,U,,AUS,20.0848733744,442,66,220545,11,,Sakura Hondo,U,,JPN,20.0410677618,585,27,3-6 7-6(6) [10-4],3,Q2,,
