tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1922-1318,Melbourne,Grass,,W,19221117,1,238237,,,Esna Boyd,U,,AUS,22.1,255626,,,J Crane,U,,AUS,,6-0 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,2,252603,,,Eileen Toyne,U,,AUS,,249687,,,B Parsons,U,,AUS,,7-9 6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,3,240255,,,Jessie Keltie,U,,AUS,26.6,254685,,,Lola Blashki,U,,GBR,,1-6 6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,4,239338,,,Frances Hoddle Wrigley,U,,AUS,18.4,255627,,,Nancy Heath,U,,AUS,,4-6 6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,5,228828,,,Kathleen Le Messurier,U,,AUS,24.3,241686,,,Kathleen Roberts,U,,AUS,,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,6,254693,,,L Cutting,U,,AUS,,255628,,,Mary Herring,U,,AUS,,6-1 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,7,240349,,,Joan Mcarthur,U,,AUS,,240251,,,Bertha Kay,U,,AUS,,6-3 10-8,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,8,254675,,,Dorothy Fox,U,,AUS,,255629,,,Rosemary Clapperton,U,,AUS,,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,9,251629,,,Jean Ferguson,U,,AUS,,255630,,,Mrs Colville Steele,U,,AUS,,6-0 6-0,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,10,238237,,,Esna Boyd,U,,AUS,22.1,252603,,,Eileen Toyne,U,,AUS,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,11,251035,,,Dorothy Rendall,U,,GBR,,240255,,,Jessie Keltie,U,,AUS,26.6,4-6 6-4 11-9,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,12,255631,,,Margery Kerry,U,,AUS,,239338,,,Frances Hoddle Wrigley,U,,AUS,18.4,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,13,241709,,,Jessie Salter,U,,AUS,,254678,,,A L Wiseman,U,,AUS,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,14,245054,,,Katherine Westmoreland,U,,AUS,,252712,,,Gwen Bedggood,U,,AUS,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,15,255632,,,Mrs F W Falkiner,U,,AUS,,251701,,,Ethel Wilcox,U,,AUS,,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,16,253691,,,Mrs V L Adams,U,,AUS,,255633,,,A Abrahams,U,,AUS,,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,17,240937,,,Marjorie Mountain,U,,AUS,,238222,,,Lorna Bollen,U,,AUS,22.1,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,18,228828,,,Kathleen Le Messurier,U,,AUS,24.3,254693,,,L Cutting,U,,AUS,,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,19,240349,,,Joan Mcarthur,U,,AUS,,254675,,,Dorothy Fox,U,,AUS,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,20,238168,,,Ursula Bere,U,,AUS,,255634,,,O Hodgson,U,,AUS,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,21,240916,,,Ruby Mercer,U,,AUS,,255627,,,Nancy Heath,U,,AUS,,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,22,254691,,,Doris Chinn,U,,AUS,,255635,,,P Elder,U,,AUS,,7-5 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,23,253777,,,Meryl Lister,U,,AUS,,255636,,, Stapley,U,,AUS,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,24,238237,,,Esna Boyd,U,,AUS,22.1,251035,,,Dorothy Rendall,U,,GBR,,4-6 6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,25,241709,,,Jessie Salter,U,,AUS,,255631,,,Margery Kerry,U,,AUS,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,26,245054,,,Katherine Westmoreland,U,,AUS,,255632,,,Mrs F W Falkiner,U,,AUS,,6-4 10-8,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,27,240937,,,Marjorie Mountain,U,,AUS,,253691,,,Mrs V L Adams,U,,AUS,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,28,228828,,,Kathleen Le Messurier,U,,AUS,24.3,240349,,,Joan Mcarthur,U,,AUS,,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,29,250766,,,Vera Wibmer,U,,AUS,,240972,,,Helen Outhwaite,U,,AUS,22.5,W/O,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,30,238168,,,Ursula Bere,U,,AUS,,240916,,,Ruby Mercer,U,,AUS,,W/O,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,31,253777,,,Meryl Lister,U,,AUS,,254691,,,Doris Chinn,U,,AUS,,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,32,238237,,,Esna Boyd,U,,AUS,22.1,241709,,,Jessie Salter,U,,AUS,,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,33,240937,,,Marjorie Mountain,U,,AUS,,245054,,,Katherine Westmoreland,U,,AUS,,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,34,228828,,,Kathleen Le Messurier,U,,AUS,24.3,250766,,,Vera Wibmer,U,,AUS,,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,35,253777,,,Meryl Lister,U,,AUS,,238168,,,Ursula Bere,U,,AUS,,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,36,238237,,,Esna Boyd,U,,AUS,22.1,240937,,,Marjorie Mountain,U,,AUS,,6-0 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,37,253777,,,Meryl Lister,U,,AUS,,228828,,,Kathleen Le Messurier,U,,AUS,24.3,3-6 6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1922-1318,Melbourne,Grass,,W,19221117,38,238237,,,Esna Boyd,U,,AUS,22.1,253777,,,Meryl Lister,U,,AUS,,6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1922-1319,Australian Championships,Grass,,G,19221201,1,240924,,,Mall Molesworth,U,,AUS,28.1,239284,,,Annie Gray,U,,AUS,24.5,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1319,Australian Championships,Grass,,G,19221201,2,240937,,,Marjorie Mountain,U,,AUS,,242433,,,Cora Stevens,U,,AUS,,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1319,Australian Championships,Grass,,G,19221201,3,253717,,,Sadie Carr,U,,AUS,,241691,,, Rock,U,,AUS,,6-2 1-6 8-6,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1922-1319,Australian Championships,Grass,,G,19221201,4,241163,,,Gwen Utz,R,,AUS,22.4,239189,,,Esme Doddemeade,U,,AUS,29.5,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
