tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1927-1376,Fulham,Clay,,W,19270912,1,238337,,,Phyllis Covell,U,,GBR,32.3066392882,239138,,,Mary Davies,U,,GBR,,6-1 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,2,249778,,,Mrs D W M Inwood,U,,GBR,,242228,,,Mrs P Thomas,U,,GBR,,6-4 4-6 8-6,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,3,240549,,,Vera Montgomery,U,,GBR,18.5735797399,238462,,,Violette Lermitte,U,,GBR,,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,4,247724,,,Mrs J Hatton Hall,U,,GBR,,247722,,,Mrs R Essayan,U,,GBR,,6-1 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,5,250446,,,Mrs Donisthorpe,U,,GBR,,245347,,,K Sutcliffe,U,,GBR,,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,6,238660,,,Aurea Edgington,U,,GBR,49.5523613963,246567,,, Elder,U,,,,6-0 6-0,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,7,231776,,,Jeanette Morfey,U,,GBR,18.3162217659,250447,,,Mrs E R Swanston,U,,GBR,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,8,244218,,,Katherine Riley,U,,GBR,,250448,,,Mrs J D Brown,U,,GBR,,6-2 6-0,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,9,239559,,,Gwen Tomblin,U,,GBR,,248708,,,Mrs A M B Foreshew,U,,GBR,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,10,245068,,,Honor Woolrych,U,,GBR,26.6036960986,248842,,,Y Wilson,U,,GBR,,6-0 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,11,238337,,,Phyllis Covell,U,,GBR,32.3066392882,249778,,,Mrs D W M Inwood,U,,GBR,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,12,240549,,,Vera Montgomery,U,,GBR,18.5735797399,239212,,,Helen Eddis,U,,GBR,35.2772073922,10-8 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,13,239138,,,Mary Davies,U,,GBR,,248741,,,Mrs W E Squirrell,U,,GBR,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,14,239562,,,Peggy Michell,R,,GBR,22.6201232033,248353,,,Mrs M R Withington,U,,GBR,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,15,238175,,,Dorothy Biddle,U,,GBR,20.0739219713,250305,,,B Fox,U,,GBR,,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,16,246327,,,K H Payne,U,,GBR,,250449,,,Ruth Dipple,U,,GBR,,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,17,241697,,,Eleanor Rose,U,,GBR,47.5646817248,250450,,,Mrs Hilliard,U,,GBR,,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,18,246267,,,Maud Folingsby,U,,GBR,,245481,,,Mrs C G Blagden,U,,GBR,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,19,238758,,,W M Wood,U,,GBR,,240492,,,Mildred Guyer,U,,GBR,30.212183436,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,20,248870,,,B Williams,U,,GBR,,242420,,,Joan Squirrell,U,,GBR,,1-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,21,238660,,,Aurea Edgington,U,,GBR,49.5523613963,231776,,,Jeanette Morfey,U,,GBR,18.3162217659,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,22,244218,,,Katherine Riley,U,,GBR,,241670,,,Aimee Reckitt,U,,GBR,,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,23,249884,,,Mrs R Bruce May,U,,GBR,,245322,,,Mrs G H B St Ruth,U,,GBR,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,24,245068,,,Honor Woolrych,U,,GBR,26.6036960986,239559,,,Gwen Tomblin,U,,GBR,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,25,238337,,,Phyllis Covell,U,,GBR,32.3066392882,240549,,,Vera Montgomery,U,,GBR,18.5735797399,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,26,239138,,,Mary Davies,U,,GBR,,247724,,,Mrs J Hatton Hall,U,,GBR,,6-0 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,27,239562,,,Peggy Michell,R,,GBR,22.6201232033,238175,,,Dorothy Biddle,U,,GBR,20.0739219713,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,28,246327,,,K H Payne,U,,GBR,,246269,,,Mrs E L Bell,U,,GBR,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,29,241697,,,Eleanor Rose,U,,GBR,47.5646817248,246267,,,Maud Folingsby,U,,GBR,,5-7 6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,30,238758,,,W M Wood,U,,GBR,,248870,,,B Williams,U,,GBR,,6-2 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,31,238660,,,Aurea Edgington,U,,GBR,49.5523613963,244218,,,Katherine Riley,U,,GBR,,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1927-1376,Fulham,Clay,,W,19270912,32,245068,,,Honor Woolrych,U,,GBR,26.6036960986,249884,,,Mrs R Bruce May,U,,GBR,,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
