tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,020,203475,,WC,Carol Zhao,R,,CAN,22.1519507187,384,97,201518,,,Yanina Wickmayer,R,182,BEL,27.8165639973,129,459,0-6 6-4 6-4,3,R16,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,021,202628,,,Maryna Zanevska,R,,UKR,23.9726214921,128,460,203354,,,Martina Trevisan,L,,ITA,23.7782340862,147,368,6-2 2-6 6-2,3,R16,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,022,211880,,Q,Priscilla Hon,R,,AUS,19.2635181383,354,114,202450,3,,Jana Cepelova,R,168,SVK,24.2108145106,92,656,6-4 2-6 6-2,3,R16,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,023,213544,,,Jana Fett,R,,CRO,20.7802874743,138,414,202596,,,Mihaela Buzarnescu,L,,ROU,29.2785763176,132,436,4-6 7-5 6-3,3,R16,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,024,211702,2,,Nao Hibino,R,,JPN,22.7104722793,77,750,204294,,,Su Jeong Jang,R,,KOR,22.4229979466,142,390,7-5 6-4,3,R16,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,025,203575,8,,Danka Kovinic,R,,MNE,22.7378507871,122,498,211148,,,Jasmine Paolini,U,,ITA,21.6098562628,130,441,6-3 6-4,3,QF,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,026,203475,,WC,Carol Zhao,R,,CAN,22.1519507187,384,97,202460,4,,Ons Jabeur,R,,TUN,22.9623545517,100,614,6-2 4-2 RET,3,QF,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,027,202628,,,Maryna Zanevska,R,,UKR,23.9726214921,128,460,211880,,Q,Priscilla Hon,R,,AUS,19.2635181383,354,114,6-4 6-4,3,QF,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,028,213544,,,Jana Fett,R,,CRO,20.7802874743,138,414,211702,2,,Nao Hibino,R,,JPN,22.7104722793,77,750,4-6 6-1 6-3,3,QF,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,029,203575,8,,Danka Kovinic,R,,MNE,22.7378507871,122,498,203475,,WC,Carol Zhao,R,,CAN,22.1519507187,384,97,6-3 7-6(4),3,SF,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,030,202628,,,Maryna Zanevska,R,,UKR,23.9726214921,128,460,213544,,,Jana Fett,R,,CRO,20.7802874743,138,414,6-2 4-6 6-2,3,SF,,
2017-W-WITF-CAN-01A-2017,Vancouver BC $100K,Hard,32,100,20170814,031,202628,,,Maryna Zanevska,R,,UKR,23.9726214921,128,460,203575,8,,Danka Kovinic,R,,MNE,22.7378507871,122,498,5-7 6-1 6-3,3,F,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,001,203578,1,,Fangzhou Liu,U,,CHN,21.1745379877,136,431,201598,,Q,Noppawan Lertcheewakarn,R,,THA,25.2402464066,345,112,7-5 6-4,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,002,206252,,,Barbora Krejcikova,R,,CZE,21.158110883,226,226,201582,,,Jing Jing Lu,R,,CHN,27.7782340862,294,153,6-1 6-2,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,003,213631,,,Marie Bouzkova,R,,CZE,18.5681040383,238,207,215550,,Q,Ayano Shimizu,U,,JPN,18.8446269678,346,111,6-2 6-0,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,004,206075,5,,Hiroko Kuwata,U,,JPN,26.1574264203,188,289,201612,,,Junri Namigata,R,,JPN,34.6119096509,256,183,2-6 6-1 6-3,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,005,215290,,Q,Katarina Zavatska,R,,UKR,17.0239561944,628,35,203504,3,,Miyu Kato,R,,JPN,22.2313483915,205,263,6-2 6-3,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,006,212043,,Q,Freya Christie,U,,GBR,19.266255989,337,120,220303,,WC,Baijing Lin,R,,AUS,17.0075290897,,,6-3 6-0,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,007,202430,,,Alize Lim,R,,FRA,26.5900068446,225,227,205923,,WC,Abbie Myers,R,,AUS,22.5763175907,584,42,6-1 6-1,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,008,214149,8,,Viktoria Kuzmova,R,,SVK,18.7624914442,220,239,201542,,,Olivia Rogowska,R,,AUS,25.6892539357,235,216,6-2 6-3,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,009,211107,,Q,Katie Boulter,R,,GBR,20.5366187543,359,103,203553,6,,Riko Sawayanagi,R,,JPN,22.3052703628,199,269,6-1 6-4,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,010,211880,,WC,Priscilla Hon,R,,AUS,18.765229295,569,44,206362,,WC,Naiktha Bains,R,,AUS,19.1594798084,484,63,4-6 6-1 6-4,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,011,214954,,Q,Marketa Vondrousova,L,,CZE,17.6317590691,315,135,202659,,Q,Tereza Mrdeza,R,,CRO,26.250513347,299,146,7-6(3) 6-7(3) 6-4,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,012,206242,4,,Beatriz Haddad Maia,L,,BRA,20.7091033539,184,296,214312,,,Sherazad Reix,L,,FRA,27.8658453114,270,169,6-4 6-4,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,013,204291,7,,Na Lae Han,L,,KOR,24.6078028747,202,265,211846,,,Kyoka Okamura,R,,JPN,21.3579739904,261,181,5-7 6-3 6-4,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,014,201529,,,Kristie Ahn,U,,USA,24.6652977413,222,236,210705,,,Irina Maria Bara,R,,ROU,21.9110198494,239,206,6-0 6-2,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,015,202495,,,Jennifer Elie,R,,USA,30.3956194387,224,231,202639,,,Akiko Omae,R,,JPN,24.0410677618,229,223,6-7(4) 6-3 7-5,3,R32,,
