tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1941-1001,Adelaide,Grass,,W,19401226,1,236995,,,Rosemary Rees,U,,AUS,,236996,,,Mary Chapman,U,,AUS,,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1941-1001,Adelaide,Grass,,W,19401226,2,236997,,,Dorothy Weston,U,,AUS,40.8432580424,236998,,,Mary Matters,U,,AUS,,3-6 6-4 8-6,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1941-1001,Adelaide,Grass,,W,19401226,3,225879,,,Gwen Thiele,R,,AUS,22.7624914442,236997,,,Dorothy Weston,U,,AUS,40.8432580424,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1941-1001,Adelaide,Grass,,W,19401226,4,236995,,,Rosemary Rees,U,,AUS,,239076,,,Ruby Skinner,U,,AUS,28.3066392882,6-3 3-6 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1941-1001,Adelaide,Grass,,W,19401226,5,225879,,,Gwen Thiele,R,,AUS,22.7624914442,236995,,,Rosemary Rees,U,,AUS,,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1941-1002,Port Elizabeth,Clay,,W,19401226,1,233812,,,Joy Wood,U,,RSA,,237000,,,Mrs Malan,U,,RSA,,6-1 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1941-1002,Port Elizabeth,Clay,,W,19401226,2,228386,,,Joan Scott,U,,RSA,,237001,,,Mrs Pudnim,U,,RSA,,6-1 6-0,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1941-1002,Port Elizabeth,Clay,,W,19401226,3,233812,,,Joy Wood,U,,RSA,,228386,,,Joan Scott,U,,RSA,,6-4 3-6 9-7,3,F,,,,,,,,,,,,,,,,,,,,,,,
1941-1003,Perth City,Grass,,W,19401221,1,233077,,,Joyce Wood,U,,AUS,,237002,,,Joy Ryan,U,,AUS,,6-0 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1941-1003,Perth City,Grass,,W,19401221,2,233750,,,Mary Edwards,U,,AUS,,237003,,, Wylie,U,,AUS,,6-8 6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
