tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1960-1001,East London 1,Hard,,W,19591226,1,201110,,,Bernice Carr,U,,RSA,21.9,224964,,,Margaret Marais,U,,RSA,,6-0 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1960-1001,East London 1,Hard,,W,19591226,2,216622,,,Valerie Forbes,U,,RSA,22.8,201099,,,Jean Forbes,U,,RSA,20.2,6-1 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1960-1001,East London 1,Hard,,W,19591226,3,201110,,,Bernice Carr,U,,RSA,21.9,216622,,,Valerie Forbes,U,,RSA,22.8,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1960-1002,Port Elizabeth,,,W,19591226,1,212663,,,Renee Schuurman,R,,RSA,20.1,225400,,,Dorelle Roux,U,,RSA,,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1960-1002,Port Elizabeth,,,W,19591226,2,200865,,,Heather Nicholls,L,,RSA,28.4,212664,,,Margaret Hunt,U,,RSA,17.6,6-2 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1960-1002,Port Elizabeth,,,W,19591226,3,200865,,,Heather Nicholls,L,,RSA,28.4,212663,,,Renee Schuurman,R,,RSA,20.1,6-4 4-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,1,200213,,,Jan Lehane,R,,AUS,18.4,227096,,,Helen Waters,U,,AUS,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,2,200848,,,Maria Bueno,R,170,BRA,20.2,227097,,,S Stokes,U,,AUS,,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,3,227098,,,Pat Holmes,U,,AUS,,225115,,,J Davies,U,,GBR,,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,4,227099,,,J Ward,U,,AUS,,227100,,,G Langdon,U,,AUS,,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,5,200213,,,Jan Lehane,R,,AUS,18.4,227101,,,B Wattleworth,U,,AUS,,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,6,200133,,,Eva Duldig,R,,NED,,227102,,,F Holbrook,U,,AUS,,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,7,200130,,,Dorothy Whitely,U,,AUS,,227103,,,M Symonds,U,,AUS,,6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,8,226947,,,Jill Langley,U,,AUS,,227104,,,Eileen Richardson,U,,AUS,,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,9,201091,,,Christine Truman,R,,GBR,18.9,227105,,,P Bowran,U,,AUS,,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,10,200848,,,Maria Bueno,R,170,BRA,20.2,227098,,,Pat Holmes,U,,AUS,,6-0 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,11,200213,,,Jan Lehane,R,,AUS,18.4,227099,,,J Ward,U,,AUS,,6-0 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,12,200133,,,Eva Duldig,R,,NED,,200130,,,Dorothy Whitely,U,,AUS,,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,13,201091,,,Christine Truman,R,,GBR,18.9,226947,,,Jill Langley,U,,AUS,,6-1 9-7,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,14,200848,,,Maria Bueno,R,170,BRA,20.2,200213,,,Jan Lehane,R,,AUS,18.4,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,15,201091,,,Christine Truman,R,,GBR,18.9,200133,,,Eva Duldig,R,,NED,,6-2 8-6,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1960-1003,Perth,Grass,,W,19591226,16,200848,,,Maria Bueno,R,170,BRA,20.2,201091,,,Christine Truman,R,,GBR,18.9,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,1,226298,,,Lorraine Plummer,U,,AUS,,200152,,,Gail Sherriff,R,,FRA,14.7,6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,2,227106,,,Jean Leonard,U,,AUS,,200158,,,Carol Sherriff,R,,AUS,13.1,6-0 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,3,200129,,,Lesley Turner,R,,AUS,17.3,227107,,, Tadisch,U,,AUS,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,4,226721,,,Dawn Robberds,U,,AUS,,226298,,,Lorraine Plummer,U,,AUS,,6-4 8-6,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,5,224956,,,Mary Hawton,R,,AUS,35.3,227108,,,V Mclaren,U,,AUS,,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,6,224476,,,Noelene Turner,U,,AUS,,200784,,,Fay Toyne,U,,AUS,16.0,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,7,200129,,,Lesley Turner,R,,AUS,17.3,227109,,,Beth Black,U,,AUS,,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,8,225880,,,Carol Newman,U,,AUS,,226472,,,Margaret Ferguson,U,,AUS,,6-4 9-7,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,9,227110,,,Joan White,U,,AUS,,227106,,,Jean Leonard,U,,AUS,,9-7 8-6,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,10,220210,,,Robyn Ebbern,R,,AUS,15.4,226721,,,Dawn Robberds,U,,AUS,,6-0 7-9 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,11,224956,,,Mary Hawton,R,,AUS,35.3,226949,,,Janet Mills,U,,AUS,,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,12,224476,,,Noelene Turner,U,,AUS,,225963,,,Val Wicks,U,,AUS,,4-6 6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,13,200129,,,Lesley Turner,R,,AUS,17.3,225880,,,Carol Newman,U,,AUS,,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,14,220210,,,Robyn Ebbern,R,,AUS,15.4,227110,,,Joan White,U,,AUS,,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,15,224956,,,Mary Hawton,R,,AUS,35.3,200173,,,Kaye Dening,U,,AUS,,6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,16,224476,,,Noelene Turner,U,,AUS,,200205,,,Judy Harris,U,,AUS,,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1960-1004,Sydney Manly,Grass,,W,19591226,17,200129,,,Lesley Turner,R,,AUS,17.3,220210,,,Robyn Ebbern,R,,AUS,15.4,6-2 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
