tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1926-1103,Haverford,Grass,,W,19260531,201,250787,,,Katherine Porter,U,,GBR,,243620,,,Mrs J Weir Sargent,U,,USA,,6-0 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1103,Haverford,Grass,,W,19260531,202,250919,,,Blanch Gardiner,U,,USA,,250920,,,Ruth Oliver,U,,USA,,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1103,Haverford,Grass,,W,19260531,203,245448,,,Eleanor Vanneman,U,,USA,,248036,,,Mrs T A Connors,U,,USA,,W/O,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1103,Haverford,Grass,,W,19260531,204,243604,,,Mildred Willard,U,,USA,29.6454483231,250921,,,Nancy Knowles,U,,USA,,W/O,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1103,Haverford,Grass,,W,19260531,205,244329,,,Eleanor Cottman,R,,USA,27.6495550992,250922,,,Louise Dixon,U,,USA,,6-1 4-6 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1103,Haverford,Grass,,W,19260531,206,238802,,,Mrs Clarence Thayer,U,,USA,,240698,,,Edith Moore,U,,USA,,6-2 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1179,Dubbo,Clay,,W,19260716,201,251159,,,Nancy Mitchell,U,,AUS,,250189,,,Mary Ley,U,,AUS,,4-6 6-2 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1179,Dubbo,Clay,,W,19260716,202,251160,,,Jean Strahan,U,,AUS,,250190,,,Eileen Fowler,U,,AUS,,6-8 12-10 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1179,Dubbo,Clay,,W,19260716,203,240979,,,Grace Paterson,U,,AUS,22.4257357974,239233,,,Nancy Fitzhardinge,U,,AUS,,6-1 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1179,Dubbo,Clay,,W,19260716,204,240994,,,Joan Pett,U,,AUS,,250195,,,Dolly Bain,U,,AUS,,6-1 8-6,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1403,Sacramento,Hard,,W,19260529,201,239744,,,Carolyn Swartz,U,,USA,22.2806297057,238991,,,Stella Mason,U,,GBR,,W/O,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1403,Sacramento,Hard,,W,19260529,202,247210,,,Jean Rule,U,,USA,,251568,,,Lucille Murphy,U,,USA,,6-3 6-6 RET,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1403,Sacramento,Hard,,W,19260529,203,240901,,,Pauline Davies,U,,USA,,246745,,,Eloise Jackson,U,,USA,,6-2 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1403,Sacramento,Hard,,W,19260529,204,240296,,,Anna Leachman,U,,USA,39.8165639973,238411,,,Edith Tough,U,,USA,,6-0 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1926-1403,Sacramento,Hard,,W,19260529,205,242543,,,Margaret Fitch,U,,USA,,251569,,,Beatrice Grofood,U,,USA,,6-1 2-6 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
