tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,1,200613,,,Lise Gregory,L,,RSA,26.3819301848,200600,,,Simone Schilder,U,,NED,22.7761806982,6-1 4-6 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,247,2,282,1
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,2,203642,,WC,Angie Woolcock,U,,AUS,16.9500342231,200563,,WC,Jane Taylor,U,,AUS,17.1882272416,6-4 3-6 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,316,1
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,3,201718,,,Akiko Gooden,U,,USA,17.9192334018,203643,,,Hana Adamkova Guy,U,,NZL,20.605065024,6-4 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,222,3,268,2
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,4,200618,,,Eva Maria Schurhoff,U,,GER,20.1040383299,201916,,,Anne Grousbeck,U,,USA,23.9425051335,6-3 7-6(4),3,Q1,,,,,,,,,,,,,,,,,,,,258,2,245,2
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,5,200520,,,Sarah Loosemore,U,,GBR,18.5872689938,200701,,,Caroline Vis,R,,NED,19.8685831622,6-1 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,288,1,274,1
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,6,201766,,WC,Sharon Mcnamara,U,,AUS,23.3100616016,203644,,,Rona Mayer,U,,ISR,16.514715948,6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,407,0,415,0
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,7,200545,,,Ei Iida,U,,JPN,22.3518138261,200510,,,Julie Richardson,U,,NZL,22.7980835044,6-2 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,250,2,249,2
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,8,200505,,WC,Michelle Bowrey,R,,AUS,19.5126625599,200639,,,Claudine Toleafoa,U,,NZL,19.8795345654,6-3 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,327,1,218,3
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,9,200086,,,Magdalena Maleeva,R,168,BUL,14.7926078029,200429,,,Elizabeth Minter,U,,AUS,24.3969883641,6-3 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,220,3,253,2
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,10,201760,,,Heidi Sprung,U,,AUT,21.0130047912,202055,,,Themis Zambrzycki,U,,BRA,29.2375085558,6-1 5-7 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,263,2,313,1
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,11,200529,,,Jill Smoller,U,,USA,25.363449692,201769,,,Ruth Seeman,U,,NZL,26.7570157426,6-1 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,386,0,257,2
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,12,202200,,,Miki Mizokuchi,U,,JPN,24.6762491444,201767,,,Sylvia Schenck,U,,USA,25.9685147159,3-6 7-6(2) 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,293,1,385,0
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,13,200057,,,Erika De Lone,R,,USA,17.2539356605,201183,,,Anne Meredith,U,,GBR,20.7885010267,6-1 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,298,1,242,2
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,14,200016,,,Sandrine Testud,R,,FRA,17.7850787132,200004,,WC,Kerry Anne Guse,R,,AUS,17.1143052704,6-0 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,265,2,,
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,15,200637,,WC,Catherine Barclay,U,,AUS,16.5941136208,200636,,WC,Danielle Jones,U,,AUS,20.8678986995,6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,387,0
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,16,200479,,,Emiko Okagawa,U,,JPN,25.054072553,201629,,,Yael Segal,U,,ISR,17.4866529774,7-6(6) 7-6(3),3,Q1,,,,,,,,,,,,,,,,,,,,,,226,2
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,17,200613,,,Lise Gregory,L,,RSA,26.3819301848,200489,1,,Yukie Koizumi,U,,JPN,31.9753593429,6-1 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,247,2,175,5
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,18,200021,9,,Alexia Dechaume Balleret,R,,FRA,19.704312115,203642,,WC,Angie Woolcock,U,,AUS,16.9500342231,6-1 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,199,4,,
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,19,201718,,,Akiko Gooden,U,,USA,17.9192334018,200632,13,,Andrea Strnadova,U,,CZE,17.6344969199,6-3 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,222,3,206,3
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,20,200618,,,Eva Maria Schurhoff,U,,GER,20.1040383299,200448,5,,Sandy Collins,U,,USA,31.2580424367,6-3 7-6(3),3,Q2,,,,,,,,,,,,,,,,,,,,258,2,190,4
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,21,200520,,,Sarah Loosemore,U,,GBR,18.5872689938,201877,3,,Karen Shin,U,,USA,21.53045859,6-4 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,288,1,187,4
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,22,201802,11,,Ulrike Priller,U,,AUT,17.0239561944,201766,,WC,Sharon Mcnamara,U,,AUS,23.3100616016,6-0 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,203,4,407,0
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,23,200609,,,Steffi Menning,U,,GER,19.0362765229,200545,,,Ei Iida,U,,JPN,22.3518138261,6-4 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,216,3,250,2
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,24,200505,,WC,Michelle Bowrey,R,,AUS,19.5126625599,203645,,A,Limor Zaltz,U,,ISR,16.5229295003,6-2 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,327,1,459,0
1990-W-SL-AUS-01A-1990,Australian Open,Hard,128,G,19900115,25,200013,6,,Angelica Gavaldon,R,,MEX,16.2847364819,200086,,,Magdalena Maleeva,R,168,BUL,14.7926078029,4-6 6-4 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,192,4,220,3
