tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1947-1009,Australian Championships,Grass,,G,19470117,201,230944,,,Lavinia Singleton,U,,AUS,28.7310061602,233762,,,Nancy Rudge,U,,AUS,16.59137577,UNK,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1061,Berkeley State,Hard,,W,19470517,201,233930,,,Laverne Ray,U,,USA,,233931,,, Cleeves,U,,USA,,6-2 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1061,Berkeley State,Hard,,W,19470517,202,229053,,,Louise Gates,U,,USA,,228679,,,Delpha Crane,U,,USA,,6-1 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1061,Berkeley State,Hard,,W,19470517,203,231919,,,Phyllis Hunter,U,,USA,23.0006844627,233932,,,Kay Breecheen,U,,USA,,6-1 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1061,Berkeley State,Hard,,W,19470517,204,230419,,,Virginia Wolfenden,U,,USA,28.9637234771,233933,,,Anne Culver,U,,USA,,6-0 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1181,Berkeley Pac Coast,Hard,,W,19470927,201,234176,,,G Gilmore,U,,USA,,233425,,,Pauline Foster,U,,USA,,W/O,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1181,Berkeley Pac Coast,Hard,,W,19470927,202,234177,,,B Clarke,U,,USA,,233913,,,Norma Luhmann,U,,USA,,W/O,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1181,Berkeley Pac Coast,Hard,,W,19470927,203,234178,,,M Rose,U,,USA,,234179,,,B Middleberg,U,,USA,,6-1 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1181,Berkeley Pac Coast,Hard,,W,19470927,204,232408,,,Betty Caro,U,,USA,,234082,,,Mrs Crane,U,,CAN,,6-0 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1181,Berkeley Pac Coast,Hard,,W,19470927,205,233907,,,Ruth Yokela,U,,USA,,234180,,, Provost,U,,USA,,6-2 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,208,233383,,,Lois Jensen,U,,USA,,243308,,,Patricia Hubbell,U,,USA,,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,209,233363,,,Dorothy Edwards,U,,USA,,243309,,,Elizabeth Hubbell,U,,USA,,6-2 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,210,233352,,,Carol Diem,U,,USA,,243310,,,Ann Beller,U,,USA,,6-1 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,211,243311,,,Charlotte Koehler,U,,USA,,228340,,,Connie Bowan,U,,USA,17.0568104038,6-1 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,212,226583,,,Jane Little,U,,USA,,233198,,,Kay Linder,U,,USA,,9-7 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,213,233273,,,Karen Steele,U,,USA,,232396,,,Diane Letts,U,,USA,,6-1 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,214,225179,,,Mrs P J Kerr,U,,GBR,,233108,,,Doris Newcomer,U,,USA,,6-1 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,215,226537,,,Eleese Thornton,U,,USA,,232174,,,Lee Van Keuren,U,,USA,,6-4 7-5,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,216,243312,,,Frances Stewart,U,,USA,,243313,,,Thelma Tapscott,U,,USA,,6-1 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,217,233901,,,Dorothy Pagen,U,,USA,,243314,,,Muriel Ringrose,U,,USA,,6-0 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,218,235678,,,Dorothy Putnam,U,,USA,,243315,,,Lois Petty,U,,USA,,W/O,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,219,233363,,,Dorothy Edwards,U,,USA,,233383,,,Lois Jensen,U,,USA,,4-6 6-0 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,220,233352,,,Carol Diem,U,,USA,,243311,,,Charlotte Koehler,U,,USA,,6-0 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,221,243232,,,Barbara Kimball,U,,USA,,243316,,,Nancy Kelly,U,,USA,,6-2 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,222,228680,,,Alice Wanee,U,,USA,,230758,,,Ida Schnall,U,,USA,57.4154688569,4-6 8-6 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,223,200147,,,Geri Shepard,U,,USA,,243317,,,Dot Wegelin,U,,USA,,6-2 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,224,243318,,,Millie Lang,U,,USA,,243319,,,Lorraine Brzostro,U,,USA,,6-1 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,225,235214,,,Eleanor Kosch,U,,USA,,243320,,,Lilly Paddock,U,,USA,,8-6 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,226,240799,,,Christine Arbogast,U,,USA,,243321,,,Corky Lane,U,,USA,,6-1 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,227,228815,,,Marion Raful,U,,USA,34.3299110198,234571,,,Marion Kierbow,U,,USA,,7-5 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,228,226583,,,Jane Little,U,,USA,,233273,,,Karen Steele,U,,USA,,6-2 6-0,3,Q3,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,229,225179,,,Mrs P J Kerr,U,,GBR,,226537,,,Eleese Thornton,U,,USA,,6-0 6-0,3,Q3,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,230,233901,,,Dorothy Pagen,U,,USA,,243312,,,Frances Stewart,U,,USA,,6-0 6-2,3,Q3,,,,,,,,,,,,,,,,,,,,,,,
1947-1011,Los Angeles Metro,Hard,,W,19470127,231,233363,,,Dorothy Edwards,U,,USA,,235678,,,Dorothy Putnam,U,,USA,,11-9 11-9,3,Q3,,,,,,,,,,,,,,,,,,,,,,,
