tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1943-1001,Mexico City 1,Clay,,W,19430105,1,216619,2,,Doris Hart,R,,USA,17.5441478439,234187,,,Carmen Christlieb,U,,MEX,18.4503764545,6-0 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1001,Mexico City 1,Clay,,W,19430105,2,226915,1,,Pauline Betz,R,166,USA,23.4168377823,226163,,,Maria Roldan,U,,MEX,,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1943-1001,Mexico City 1,Clay,,W,19430105,3,216619,,,Doris Hart,R,,USA,17.5441478439,231228,,,Lolly Villarello,U,,MEX,,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1943-1001,Mexico City 1,Clay,,W,19430105,4,226915,,,Pauline Betz,R,166,USA,23.4168377823,236500,,,Consuelo Roldan,U,,MEX,,6-1 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1943-1001,Mexico City 1,Clay,,W,19430105,5,216619,,,Doris Hart,R,,USA,17.5441478439,226754,,,Aurora Legoretta,U,,MEX,24.5174537988,6-0 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1943-1001,Mexico City 1,Clay,,W,19430105,6,226915,1,,Pauline Betz,R,166,USA,23.4168377823,216619,2,,Doris Hart,R,,USA,17.5441478439,6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1943-1002,All India Chps,,,W,19430111,1,232046,,,Leela Row,R,147,IND,31.0636550308,227117,,,Laura Woodbridge,U,,GBR,,7-5 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1943-1002,All India Chps,,,W,19430111,2,235165,,,Meher Dubash,U,,IND,,236501,,,V Anklesaria,U,,IND,,8-6 11-9,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,1,229764,1,,Gracyn Wheeler Kelleher,U,,USA,28.5995893224,236502,,,Ruth Stoefen,U,,USA,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,2,201247,,,Gussie Moran,R,173,USA,19.4140999316,236503,,,Gertrude Dockstader,U,,USA,,6-1 5-7 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,3,235190,4,,Marchetta Steiskal,U,,USA,,228923,,,Betty Struthers,U,,USA,,6-3 8-6,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,4,230624,,,Jean Doyle,U,,USA,15.6386036961,236504,,,Charlotte Starbuck,U,,USA,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,5,224894,2,,Mary Arnold,R,,USA,26.2806297057,236505,,,Barbara Bronson,U,,USA,,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,6,224881,,,Pat Yeomans,U,,USA,25.6865160849,235679,,,Mary Morganstern,U,,USA,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,7,223961,3,,Dodo Cheney,U,160,USA,26.431211499,236506,,,Valerie Ryan,U,,USA,,W/O,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,8,232705,,,Jacque Virgil,U,,USA,,235189,,,Jinx Falkenburg,U,,USA,24.0438056126,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,9,235190,4,,Marchetta Steiskal,U,,USA,,230624,,,Jean Doyle,U,,USA,15.6386036961,6-3 4-6 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,10,224894,2,,Mary Arnold,R,,USA,26.2806297057,224881,,,Pat Yeomans,U,,USA,25.6865160849,6-3 8-6,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,11,223961,3,,Dodo Cheney,U,160,USA,26.431211499,232705,,,Jacque Virgil,U,,USA,,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,12,229764,1,,Gracyn Wheeler Kelleher,U,,USA,28.5995893224,201247,,,Gussie Moran,R,173,USA,19.4140999316,UNK,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,13,229764,1,,Gracyn Wheeler Kelleher,U,,USA,28.5995893224,235190,4,,Marchetta Steiskal,U,,USA,,6-3 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,14,223961,3,,Dodo Cheney,U,160,USA,26.431211499,224894,2,,Mary Arnold,R,,USA,26.2806297057,6-4 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1943-1003,La Jolla Invitational,Hard,,W,19430206,15,223961,3,,Dodo Cheney,U,160,USA,26.431211499,229764,1,,Gracyn Wheeler Kelleher,U,,USA,28.5995893224,6-4 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,
1943-1004,Bombay,,,W,19430205,1,232046,,,Leela Row,R,147,IND,31.1321013005,227117,,,Laura Woodbridge,U,,GBR,,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1943-1005,Orlando Exho,,,E,19430214,1,226915,,,Pauline Betz,R,166,USA,23.5263518138,226093,,,Nancy Corbett,U,,USA,18.984257358,6-0 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,1,236507,,,Pat Mulloy,U,,USA,,236508,,,Ann Gilpin,U,,USA,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,2,236509,,,Mary Paige,U,,USA,,236510,,,Josephine Zeiss,U,,USA,,2-6 6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,3,236507,,,Pat Mulloy,U,,USA,,236511,,,Mary Bow,U,,USA,,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,4,236509,,,Mary Paige,U,,USA,,233794,,,Jane Smith,U,,USA,,10-8 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,5,216619,,,Doris Hart,R,,USA,17.6536618754,235180,,,Edyth Alice Goll,U,,USA,,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,6,233794,,,Jane Smith,U,,USA,,236512,,,Marjorie Walton,U,,USA,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,7,226915,,,Pauline Betz,R,166,USA,23.5263518138,236507,,,Pat Mulloy,U,,USA,,6-0 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,8,236509,,,Mary Paige,U,,USA,,234547,,,Dottie Jefferson,U,,USA,,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,9,216619,,,Doris Hart,R,,USA,17.6536618754,236513,,,Frances Ballinger,U,,USA,,6-0 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,10,226915,,,Pauline Betz,R,166,USA,23.5263518138,236509,,,Mary Paige,U,,USA,,6-0 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,11,216619,,,Doris Hart,R,,USA,17.6536618754,232630,,,Melba Hires,U,,USA,,6-1 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1943-1006,Miami Mid-Winter,Clay,,W,19430214,12,226915,,,Pauline Betz,R,166,USA,23.5263518138,216619,,,Doris Hart,R,,USA,17.6536618754,6-2 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,
1943-1007,St. Petersburg,,,W,19430215,1,236514,,,Jean Stack,U,,USA,,236515,,,Suzy Standifer,U,,USA,,W/O,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1007,St. Petersburg,,,W,19430215,2,234525,4,,Elizabeth Hardee,U,,USA,,236516,,,Metty Joe Mccloud,U,,USA,,UNK,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1007,St. Petersburg,,,W,19430215,3,231713,,,Helen Marcum,U,,USA,,236517,,,Hilda Spradlin,U,,USA,,W/O,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1943-1007,St. Petersburg,,,W,19430215,4,234526,1,,Helen Cowles Leonard,U,,USA,,236518,,,Millicent Curtis,U,,USA,,W/O,3,R16,,,,,,,,,,,,,,,,,,,,,,,
