tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1948-1001,Port Elizabeth,,,W,19471224,1,230891,,,Mary Muller,U,,RSA,33.2,229256,,,Hazel Redick Smith,R,,RSA,21.5,6-0 6-0,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1001,Port Elizabeth,,,W,19471224,2,228989,,,Toodles Watermeyer,U,,RSA,26.2,228999,,,Penelope Pentelow,U,,RSA,,6-1 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1001,Port Elizabeth,,,W,19471224,3,230891,,,Mary Muller,U,,RSA,33.2,228989,,,Toodles Watermeyer,U,,RSA,26.2,6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1002,Perth,,,W,19471229,1,233077,,,Joyce Wood,U,,AUS,,232052,,,Rona Ryan,U,,AUS,,6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1003,Adelaide,Grass,,W,19471227,1,227446,,,Dulcie Whittaker,U,,AUS,,228934,,,Ann Sheidow,L,,AUS,,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1003,Adelaide,Grass,,W,19471227,2,230339,,,Sadie Berryman,R,,AUS,29.2,231724,,,Josephine Spehr Jones,U,,AUS,,6-0 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1003,Adelaide,Grass,,W,19471227,3,224651,,,Nell Hopman,U,,AUS,38.8,225879,,,Gwen Thiele,R,,AUS,29.7,UNK,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1003,Adelaide,Grass,,W,19471227,4,227740,,,Marie Toomey,R,,AUS,24.1,232639,,,Anne Chamberlain,L,,AUS,,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1003,Adelaide,Grass,,W,19471227,5,227446,,,Dulcie Whittaker,U,,AUS,,230339,,,Sadie Berryman,R,,AUS,29.2,3-6 6-0 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1003,Adelaide,Grass,,W,19471227,6,224651,,,Nell Hopman,U,,AUS,38.8,227740,,,Marie Toomey,R,,AUS,24.1,9-7 7-5,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1003,Adelaide,Grass,,W,19471227,7,227446,,,Dulcie Whittaker,U,,AUS,,224651,,,Nell Hopman,U,,AUS,38.8,3-6 6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1004,Auckland,Grass,,W,19480103,1,229742,,,Evelyn Attwood,U,,NZL,,232623,,,Mavis Kerr,U,,NZL,,6-2 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1005,Sydney Manly,Grass,,W,19480105,1,224956,,,Mary Hawton,R,,AUS,23.3,233079,,,Pat Jones,U,,AUS,,6-2 7-5,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1005,Sydney Manly,Grass,,W,19480105,2,231332,,,Nancye Wynne Bolton,R,178,AUS,31.0,224956,,,Mary Hawton,R,,AUS,23.3,6-2 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1005,Sydney Manly,Grass,,W,19480105,3,231332,,,Nancye Wynne Bolton,R,178,AUS,31.0,228938,,,Dorn Mcgill,U,,AUS,25.2,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1005,Sydney Manly,Grass,,W,19480105,4,224956,,,Mary Hawton,R,,AUS,23.3,228228,,,Alison Hattersley,U,,AUS,38.6,6-2 5-7 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1005,Sydney Manly,Grass,,W,19480105,5,231332,,,Nancye Wynne Bolton,R,178,AUS,31.0,228393,,,Esme Ashford,U,,AUS,31.1,6-3 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,1,227242,2,,Magda Rurac,R,,ROU,29.4,225513,,,Ann Gray,U,,USA,37.8,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,2,227116,,,Laura Lou Jahn,R,,USA,14.6,229759,,,Janet Turville,U,,USA,28.5,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,3,216619,1,,Doris Hart,R,,USA,22.5,233080,,,Carrie Root,U,,USA,,6-0 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,4,230364,,,Betty Hulbert,U,,USA,24.6,232756,,,Barbara Beckel,U,,USA,,6-2 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,5,227116,,,Laura Lou Jahn,R,,USA,14.6,231713,,,Helen Marcum,U,,USA,,W/O,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,6,227242,2,,Magda Rurac,R,,ROU,29.4,231705,,,Betty Washington,U,,USA,,6-0 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,7,216619,1,,Doris Hart,R,,USA,22.5,230364,,,Betty Hulbert,U,,USA,24.6,6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,8,227242,2,,Magda Rurac,R,,ROU,29.4,227116,,,Laura Lou Jahn,R,,USA,14.6,6-0 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,9,216619,1,,Doris Hart,R,,USA,22.5,227242,2,,Magda Rurac,R,,ROU,29.4,6-1 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1007,Cape Town,,,W,19480102,1,230891,,,Mary Muller,U,,RSA,33.2,233081,,,Joan Austin,U,,RSA,,6-0 6-0,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1007,Cape Town,,,W,19480102,2,228989,,,Toodles Watermeyer,U,,RSA,26.2,233082,,,Bobbie Miller,R,,RSA,,4-6 6-1 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1007,Cape Town,,,W,19480102,3,230891,,,Mary Muller,U,,RSA,33.2,228989,,,Toodles Watermeyer,U,,RSA,26.2,6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,1,225513,,,Ann Gray,U,,USA,37.8,233083,,,Mickey Leigh,U,,USA,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,2,225915,,,Nancy Morrison,U,,USA,20.5,233084,,,Ellen Mcmasters,U,,USA,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,3,227116,,,Laura Lou Jahn,R,,USA,14.6,233085,,,Pat Baldwin,U,,USA,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,4,233086,,,Pat Gerdeman,U,,USA,,233087,,,Teddie Berube,U,,CAN,,6-1 3-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,5,233088,,,Joan Sr Miller,U,,USA,,233089,,,Mary Morrison,U,,USA,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,6,231713,,,Helen Marcum,U,,USA,,231717,,,Sally Holley,U,,USA,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,7,231046,,,Doris Jensen,U,,USA,18.8,233090,,,Betty Miner,U,,USA,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,8,227242,,,Magda Rurac,R,,ROU,29.5,232636,,,Norma Depperman,U,,USA,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,9,230394,,,Zoe Hatcher,U,,USA,,232621,,,Joan Miller,U,,USA,,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,10,225513,,,Ann Gray,U,,USA,37.8,233088,,,Joan Sr Miller,U,,USA,,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,11,227758,,,Jean Clarke Stayer,U,,USA,,233091,,,Beulah Murray,U,,USA,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,12,225915,,,Nancy Morrison,U,,USA,20.5,227116,,,Laura Lou Jahn,R,,USA,14.6,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,13,229759,,,Janet Turville,U,,USA,28.5,233086,,,Pat Gerdeman,U,,USA,,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,14,231046,,,Doris Jensen,U,,USA,18.8,231713,,,Helen Marcum,U,,USA,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,15,228156,,,Shirley Fry,R,165,USA,20.5,232132,,,Jane Freeman,R,,USA,,UNK,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,16,227242,,,Magda Rurac,R,,ROU,29.5,227758,,,Jean Clarke Stayer,U,,USA,,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,17,225915,,,Nancy Morrison,U,,USA,20.5,229759,,,Janet Turville,U,,USA,28.5,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,18,225513,,,Ann Gray,U,,USA,37.8,231046,,,Doris Jensen,U,,USA,18.8,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,19,228156,,,Shirley Fry,R,165,USA,20.5,230394,,,Zoe Hatcher,U,,USA,,6-1 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,20,227242,,,Magda Rurac,R,,ROU,29.5,225513,,,Ann Gray,U,,USA,37.8,6-3 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,21,228156,,,Shirley Fry,R,165,USA,20.5,225915,,,Nancy Morrison,U,,USA,20.5,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1948-1008,St. Petersburg,Clay,,W,19480112,22,227242,,,Magda Rurac,R,,ROU,29.5,228156,,,Shirley Fry,R,165,USA,20.5,10-8 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1009,Geneva 1,Carpet,,W,19480115,1,231556,,,Edith Sutz,U,,SUI,,231904,,,Steffi Chapuis,U,,SUI,,6-1 3-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1010,Calcutta,Grass,,W,19480115,1,232058,,,Khanum Singh,U,,IND,,232041,,,Pramila Khanna,U,,IND,,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,1,233093,,,N Martin,U,,AUS,,227446,6,,Dulcie Whittaker,U,,AUS,,W/O,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,2,231336,,,Jill Tuckfield,U,,AUS,,225879,,,Gwen Thiele,R,,AUS,29.8,3-6 9-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,3,224956,3,,Mary Hawton,R,,AUS,23.3,233094,,,Bernice Murphy,U,,AUS,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,4,233095,,,B Mcdermott,U,,AUS,,233096,,,Veronica Linehan,U,,AUS,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,5,224651,6,,Nell Hopman,U,,AUS,38.8,228818,,,Greta Schultz,U,,AUS,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,6,229968,,,Alison Baker,L,,AUS,26.2,230362,,,Helen Taylor,U,,AUS,,6-4 8-6,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,7,232063,,,Dorothy Jenkins,U,,AUS,,233097,,,Denise Radford,U,,AUS,,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,8,233079,5,,Pat Jones,U,,AUS,,232066,,,Shirley Jackson,U,,AUS,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,9,231334,,,Dot Moran,U,,AUS,,230695,,,Pat Longton,U,,NZL,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,10,227740,4,,Marie Toomey,R,,AUS,24.2,233098,,,I Griffiths,U,,AUS,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1948-1011,Australian Championships,Grass,,G,19480116,11,228393,,,Esme Ashford,U,,AUS,31.1,230901,,,Fay Chamberlin,U,,AUS,,6-2 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
