tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2020-1102,Newport Beach,Hard,64,C,20200127,41,203281,,,Amandine Hesse,R,164,FRA,27.0,202414,,,Catherine Harrison,R,,USA,25.8,6-4 7-5,3,R64,91,2,6,70,39,27,13,11,4,7,4,2,64,37,21,13,11,2,7,251,234,289,193
2020-1102,Newport Beach,Hard,64,C,20200127,62,204419,,,Ana Sofia Sanchez,L,,MEX,25.7,206049,,,Jovana Jaksic,R,180,SRB,26.3,6-4 5-7 6-4,3,R64,176,0,4,117,89,49,13,16,13,20,0,2,120,65,34,24,16,9,17,303,184,230,263
2020-1102,Newport Beach,Hard,64,C,20200127,54,202479,,,Grace Min,R,163,USA,25.7,220465,,WC,Katie Volynets,R,,USA,18.0,6-3 7-5,3,R64,104,0,5,66,38,23,10,10,6,11,1,1,75,55,22,6,11,9,17,281,202,394,114
2020-1102,Newport Beach,Hard,64,C,20200127,33,201506,,,Sara Errani,R,164,ITA,32.7,204420,,,Marcela Zacarias,R,,MEX,25.8,6-1 6-2,3,R64,77,0,2,49,40,25,3,7,2,4,1,3,68,49,25,3,8,2,9,191,313,264,223
2020-1102,Newport Beach,Hard,64,C,20200127,58,201535,,,Coco Vandeweghe,R,185,USA,28.1,215785,,,Camila Osorio,R,162,COL,18.0,6-4 6-1,3,R64,73,3,6,57,32,24,12,8,5,6,2,5,67,39,29,5,9,6,11,226,266,204,288
2020-1102,Newport Beach,Hard,64,C,20200127,57,221024,,,Hailey Baptiste,R,,USA,18.2,215037,,WC,Kayla Day,L,173,USA,20.3,4-6 6-4 6-3,3,R64,118,8,11,104,48,35,30,15,6,8,2,7,82,49,35,16,14,1,4,232,260,423,99
2020-1102,Newport Beach,Hard,64,C,20200127,61,211316,,,Jessika Ponchet,R,,FRA,23.3,203509,,,Diana Marcinkevica,R,170,LAT,27.4,6-3 6-2,3,R64,65,8,3,59,32,27,11,9,1,2,0,3,48,22,13,11,8,1,5,188,318,263,223
2020-1102,Newport Beach,Hard,64,C,20200127,53,220721,,WC,Sophia Whittle,U,,USA,22.3,206363,,,Anna Danilina,R,,KAZ,24.4,6-2 6-2,3,R64,73,2,1,60,39,27,9,8,7,9,2,3,57,40,19,5,8,1,7,462,87,294,189
2020-1102,Newport Beach,Hard,64,C,20200127,42,201443,,,Alexa Glatch,R,183,USA,30.3,202446,,,Eugenie Bouchard,R,178,CAN,25.9,6-1 6-2,3,R64,64,2,1,47,27,20,9,8,1,3,2,0,54,32,16,5,7,4,10,299,187,212,282
2020-1102,Newport Beach,Hard,64,C,20200127,37,214906,,,Claire Liu,R,170,USA,19.6,211222,,,Jamie Loeb,R,168,USA,24.8,6-4 6-2,3,R64,85,4,1,63,44,29,9,9,6,8,2,3,69,45,24,9,9,5,10,316,170,297,188
