tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2022-2069,Marbella 125,Clay,32,C,20220328,300,210886,3,,Mayar Sherif,R,180,EGY,25.8,211337,,ALT,Tamara Korpatsch,R,170,GER,26.8,7-6(1) 6-4,3,F,128,1,1,88,66,41,10,11,5,8,1,6,76,45,28,12,11,7,11,73,894,149,431
2022-2069,Marbella 125,Clay,32,C,20220328,299,210886,3,,Mayar Sherif,R,180,EGY,25.8,203575,1,,Danka Kovinic,R,169,MNE,27.3,7-5 7-6(4),3,SF,113,2,0,79,62,42,12,12,5,6,4,1,70,42,30,15,12,2,4,73,894,66,954
2022-2069,Marbella 125,Clay,32,C,20220328,298,211337,,ALT,Tamara Korpatsch,R,170,GER,26.8,206219,,,Oceane Dodin,R,,FRA,25.4,6-1 7-6(3),3,SF,97,7,2,85,45,31,20,10,9,12,3,3,65,38,19,11,9,6,11,149,431,97,681
2022-2069,Marbella 125,Clay,32,C,20220328,297,203575,1,,Danka Kovinic,R,169,MNE,27.3,203354,7,,Martina Trevisan,L,160,ITA,28.3,4-6 6-3 6-3,3,QF,126,3,5,86,46,28,18,14,5,11,0,3,78,53,26,11,14,5,13,66,954,88,769
2022-2069,Marbella 125,Clay,32,C,20220328,296,210886,3,,Mayar Sherif,R,180,EGY,25.8,203533,8,,Anna Karolina Schmiedlova,R,176,SVK,27.5,6-2 6-2,3,QF,96,1,1,65,54,36,5,8,4,5,0,3,65,37,16,14,8,8,13,73,894,92,732
2022-2069,Marbella 125,Clay,32,C,20220328,295,211337,,ALT,Tamara Korpatsch,R,170,GER,26.8,215910,6,,Panna Udvardy,R,170,HUN,23.4,7-6(6) 6-3,3,QF,120,0,2,82,47,22,18,10,3,8,1,1,74,42,20,12,11,4,11,149,431,83,801
2022-2069,Marbella 125,Clay,32,C,20220328,294,206219,,,Oceane Dodin,R,,FRA,25.4,214119,,,Rebeka Masarova,R,186,ESP,22.6,6-4 6-1,3,QF,76,3,4,57,37,27,10,9,4,5,2,4,65,44,26,7,8,6,10,97,681,136,468
2022-2069,Marbella 125,Clay,32,C,20220328,293,203575,1,,Danka Kovinic,R,169,MNE,27.3,220589,,WC,Elina Avanesyan,R,,RUS,19.5,6-3 6-4,3,R16,89,1,0,53,29,13,16,9,1,5,1,1,69,55,23,6,10,2,9,66,954,173,375
2022-2069,Marbella 125,Clay,32,C,20220328,292,203354,7,,Martina Trevisan,L,160,ITA,28.3,204431,,,Anna Lena Friedsam,R,,GER,28.1,6-1 6-4,3,R16,71,0,0,53,38,29,9,9,6,7,2,2,44,29,17,4,8,2,6,88,769,184,356
2022-2069,Marbella 125,Clay,32,C,20220328,291,210886,3,,Mayar Sherif,R,180,EGY,25.8,220714,,SR,Elisabetta Cocciaretto,R,,ITA,21.1,6-2 6-4,3,R16,101,3,1,62,50,31,6,9,4,6,0,2,78,60,31,7,9,10,15,73,894,,
