tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1981-D001,Fed Cup WG R2: NED vs ITA,Clay,4,D,19811109,1,200493,,,Marianne Van Der Torre,U,,NED,20.2,200334,,,Sabina Simmonds,R,170,ITA,21.5,4-6 6-1 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1981-D001,Fed Cup WG R2: NED vs ITA,Clay,4,D,19811109,2,200340,,,Marcella Mesker,U,,NED,22.4,200986,,,Barbara Rossi,U,,ITA,20.4,7-6 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1981-D002,Fed Cup WG R2: GBR vs FRA,Clay,4,D,19811109,1,200237,,,Virginia Wade,R,170,GBR,36.3,200395,,,Catherine Tanvier,R,174,FRA,16.4,6-2 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1981-D002,Fed Cup WG R2: GBR vs FRA,Clay,4,D,19811109,2,200266,,,Sue Barker,R,165,GBR,25.5,200386,,,Corinne Vanier,U,,FRA,18.1,4-6 6-2 10-8,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1981-D003,Fed Cup WG R1: CAN vs FRA,Clay,4,D,19811109,1,200395,,,Catherine Tanvier,R,174,FRA,16.4,201908,,,Karen Dewis,R,,CAN,19.1,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1981-D003,Fed Cup WG R1: CAN vs FRA,Clay,4,D,19811109,2,200386,,,Corinne Vanier,U,,FRA,18.1,201911,,,Nina Bland,R,,CAN,22.5,6-4 6-7 7-5,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1981-D004,Fed Cup WG R1: ITA vs YUG,Clay,4,D,19811109,1,200334,,,Sabina Simmonds,R,170,ITA,21.5,201003,,,Renata Sasak,U,,YUG,17.4,7-6 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1981-D004,Fed Cup WG R1: ITA vs YUG,Clay,4,D,19811109,2,200371,,,Mima Jausovec,R,160,SLO,25.3,200986,,,Barbara Rossi,U,,ITA,20.4,6-0 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1981-D005,Fed Cup WG ConR: TCH vs ITA,Clay,4,D,19811109,1,200377,,,Helena Sukova,R,188,CZE,16.7,200334,,,Sabina Simmonds,R,170,ITA,21.5,2-6 6-0 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1981-D005,Fed Cup WG ConR: TCH vs ITA,Clay,4,D,19811109,2,200348,,,Hana Mandlikova,R,173,AUS,19.7,200986,,,Barbara Rossi,U,,ITA,20.4,4-6 6-4 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,
